268.013,195.591;274.912,188.943;284.631,186.939;294.196,187.543;303.471,189.773;325.028,190.725;332.751,189.23;340.328,189.214;348.044,190.527;353.557,195.686;313.565,204.357;313.407,211.885;313.556,219.327;313.571,226.581;303.185,237.811;307.523,238.923;312.42,239.802;316.476,239.289;320.44,238.542;276.163,204.035;281.943,198.483;290.172,198.629;295.938,204.447;289.495,207.789;281.999,207.915;327.324,206.639;332.606,201.49;340.925,201.761;346.915,207.574;340.66,211.131;333.215,210.628;291.621,259.503;297.932,253.964;304.889,250.815;312.205,252.46;318.675,251.452;324.629,254.788;329.544,260.308;324.069,264.035;318.016,265.831;311.549,266.51;304.56,265.543;297.428,263.525;305.225,256.417;312.057,257.439;318.731,257.045;318.319,258.606;311.329,259.378;304.541,258.534;
268.886,195.43;275.882,189.044;285.635,187.202;295.1,187.895;304.266,190.129;325.29,191.149;333.199,189.781;340.882,189.793;348.717,191.287;354.498,196.512;313.92,204.689;313.805,212.2;313.995,219.693;314.18,226.992;303.65,238.243;308.048,239.444;313.007,240.308;317.118,239.787;321.176,238.922;276.344,204.337;282.22,198.863;290.544,198.871;296.32,204.844;289.748,207.946;282.273,207.956;327.599,207.066;332.912,201.963;341.249,202.239;347.437,207.944;341.058,211.372;333.597,210.959;291.859,259.986;298.308,254.298;305.442,250.947;313.002,252.57;319.602,251.748;325.485,255.447;330.102,260.997;324.653,264.7;318.634,266.317;312.196,266.906;305.109,265.924;297.888,263.996;305.702,256.404;312.721,257.116;319.651,256.982;318.955,259.142;311.93,259.773;305.142,258.943;
269.044,195.923;275.749,189.381;285.213,187.331;294.553,187.828;303.754,189.846;325.357,191.152;333.34,189.505;341.15,189.493;348.99,190.92;354.698,196.306;313.835,204.805;313.876,212.366;314.14,219.908;314.367,227.262;303.943,238.559;308.225,239.599;313.224,240.402;317.178,239.847;321.225,238.88;276.481,204.627;282.355,199.082;290.737,199.105;296.61,205.171;289.976,208.449;282.445,208.563;327.641,206.962;333.023,201.703;341.43,201.761;347.595,207.467;341.246,211.276;333.766,210.845;292.246,260.012;298.678,254.407;305.703,251.11;313.157,252.68;319.58,251.765;325.407,255.408;330.153,261.01;324.655,264.582;318.722,266.259;312.361,267.011;305.417,266.029;298.232,264.031;305.755,256.555;312.777,257.239;319.752,256.981;319.246,259.212;312.133,260.01;305.244,259.217;
269.097,195.173;275.938,188.544;285.412,186.777;294.62,187.398;303.633,189.659;326.158,191.09;333.852,189.464;341.391,189.402;349.047,190.659;354.684,195.886;314.436,204.234;314.194,211.761;314.266,219.259;314.35,226.51;303.615,237.941;308.077,239.34;313.241,240.225;317.302,239.637;321.403,238.458;276.876,204.144;282.556,198.537;290.894,198.542;296.806,204.489;290.362,207.832;282.837,208.098;328.066,206.855;333.118,201.613;341.409,201.767;347.521,207.393;341.295,211.293;333.953,210.814;292.615,259.841;299.073,253.929;306.155,250.605;313.424,252.43;319.758,251.408;325.649,255.083;330.401,260.766;324.903,264.419;318.908,266.195;312.405,266.874;305.559,265.74;298.588,263.692;305.98,256.049;313.119,257.006;319.921,256.751;319.325,259.146;312.332,260.011;305.409,258.912;
269.393,195.126;276.339,188.675;285.791,186.792;295.018,187.537;304.126,189.771;325.314,191.344;333.262,189.68;341.035,189.612;348.961,190.933;354.582,196.347;314.154,204.803;314.059,212.225;314.324,219.581;314.414,226.709;303.69,238.14;308.119,239.342;313.078,240.23;317.363,239.72;321.636,238.805;277.088,204.362;283.026,198.569;291.553,198.45;297.522,204.607;290.859,207.664;283.198,207.929;327.748,207.012;333.269,201.936;341.789,201.971;348.027,207.615;341.59,211.595;334.006,211.091;292.773,259.444;299.306,253.992;306.271,250.902;313.333,252.734;319.78,251.726;325.848,255.161;330.859,260.591;325.397,264.195;319.212,266.108;312.434,266.779;305.528,265.661;298.552,263.392;306.555,256.173;313.296,256.907;320.103,256.936;319.607,259.198;312.474,259.989;305.947,258.839;
269.469,195.479;276.392,189.054;285.898,187.056;295.325,187.62;304.578,189.612;326.047,191.215;333.848,189.798;341.512,189.686;349.335,191.097;355.068,196.329;314.408,204.65;314.336,212.205;314.565,219.685;314.685,226.904;303.888,238.168;308.439,239.272;313.306,240.301;317.758,239.791;322.111,238.837;277.5,204.675;283.362,199.038;291.823,198.829;297.722,204.65;291.199,207.679;283.552,207.952;328.173,207.162;333.483,202.206;341.968,202.176;348.433,207.855;341.837,211.44;334.314,211.013;292.731,259.754;299.425,254.144;306.465,250.906;313.606,252.79;319.893,251.695;325.939,254.907;330.781,260.463;325.234,264.057;319.164,266.157;312.553,266.943;305.692,265.907;298.838,263.587;306.559,256.385;313.454,257.412;320.115,256.777;319.696,258.916;312.595,259.906;305.765,258.896;
269.066,195.85;275.997,189.171;285.581,186.996;295.089,187.699;304.446,189.997;325.736,191.232;333.557,189.603;341.242,189.405;349.114,190.995;354.62,196.657;314.308,204.469;314.297,211.897;314.628,219.244;314.876,226.412;303.967,238.019;308.453,239.225;313.452,240.137;317.629,239.658;321.861,238.824;277.122,204.543;282.835,198.799;291.409,198.484;297.551,204.516;290.891,207.626;283.265,207.966;327.742,207.107;333.139,202.038;341.586,202.035;347.853,207.696;341.485,211.454;334.028,210.95;292.512,259;299.195,253.66;306.239,250.6;313.424,252.409;319.598,251.517;325.45,254.974;330.544,260.449;325.083,264.094;319.169,266.197;312.604,266.797;305.525,265.568;298.458,263.088;306.332,256.09;313.361,257.053;319.782,256.838;319.541,258.902;312.658,259.741;305.655,258.477;
269.932,195.395;276.663,189.087;285.83,187.078;294.804,187.638;303.712,189.474;325.984,191.351;333.687,189.979;341.154,190.04;348.773,191.456;354.233,196.698;314.076,205.097;314.027,212.53;314.348,219.989;314.55,227.099;303.638,238.133;308.169,239.302;313.224,240.221;317.528,239.7;321.822,238.828;276.994,204.387;282.976,198.699;291.566,198.646;297.505,204.738;290.79,207.781;283.122,208.059;327.895,207.208;333.241,202.148;341.825,202.101;348.057,207.986;341.587,211.816;334.027,211.223;293.315,259.64;299.624,253.98;306.494,250.88;313.527,252.61;319.782,251.615;325.66,255.073;330.38,260.519;325.225,263.933;319.431,265.968;312.961,266.819;306.077,265.756;299.116,263.54;306.614,256.188;313.5,256.915;320.069,256.763;319.797,258.965;312.977,259.913;306.076,258.831;
269.63,194.804;276.399,188.786;285.461,187.116;294.352,187.575;303.111,189.37;327.237,190.705;334.693,189.492;341.92,189.699;349.265,191.04;354.576,196.167;313.649,205.148;313.564,212.302;313.862,219.562;314.211,226.502;303.481,237.643;307.81,238.555;312.619,239.351;316.775,238.958;321.01,238.298;276.696,204.41;282.753,198.673;291.447,198.545;297.598,204.604;290.801,207.673;282.964,207.978;327.655,206.87;333.316,201.89;342.098,201.804;348.263,207.656;341.807,211.434;333.981,210.856;292.348,259.121;298.864,253.803;305.963,250.902;313.233,252.554;319.605,251.54;325.602,254.902;330.11,260.232;324.752,263.768;318.828,265.64;312.367,266.367;305.276,265.247;298.088,262.937;305.791,256.083;312.911,257.008;319.712,256.625;319.378,258.7;312.307,259.696;305.252,258.299;
269.616,195.069;275.993,188.791;284.861,187.012;293.567,187.634;302.389,189.243;326.491,189.841;334.187,188.781;341.574,189.11;349.021,190.845;354.122,196.23;313.032,204.839;312.991,211.853;313.271,219.018;313.549,225.83;302.868,237.236;307.322,238.367;312.275,239.201;316.539,238.675;320.695,237.863;275.982,203.908;281.879,198.382;290.606,198.43;296.917,204.515;290.117,207.607;282.245,207.821;327.158,206.262;332.631,201.381;341.318,201.415;347.525,207.299;341.104,210.931;333.335,210.35;291.574,258.597;298.016,253.23;305.067,250.464;312.225,252.324;318.679,251.343;324.786,254.616;329.668,259.976;324.084,263.744;318.025,265.668;311.404,266.462;304.273,265.107;297.264,262.507;304.961,255.709;311.918,256.813;318.94,256.432;318.511,259.109;311.353,259.863;304.395,258.56;
268.964,194.339;275.398,188.073;284.299,186.362;292.877,186.785;301.365,188.496;325.682,189.843;333.07,188.646;340.195,188.894;347.406,190.185;352.861,195.068;311.688,204.093;311.357,211.077;311.384,218.265;311.484,225.13;301.929,236.596;306.034,237.681;310.694,238.55;314.865,238.19;319.207,237.46;275.335,203.418;281.229,197.996;289.71,197.872;295.655,203.92;289.051,207.108;281.398,207.464;326.243,205.879;331.814,200.832;340.323,200.905;346.519,206.855;340,210.512;332.359,209.872;291.171,258.627;297.396,252.938;304.159,249.804;311.107,251.37;317.551,250.407;323.57,253.803;328.282,259.421;322.704,263.084;316.693,265.18;310.106,266.061;303.342,264.832;296.503,262.444;303.961,255.204;310.839,256.218;318.1,255.5;317.409,258.105;309.821,258.887;303.099,257.803;
268.45,193.625;275.225,187.301;284.493,185.984;293.322,186.762;301.978,188.92;324.194,189.853;331.604,188.523;338.742,188.524;346.092,189.646;351.826,194.041;311.21,203.949;310.957,210.749;310.93,217.917;310.919,224.715;300.463,235.939;304.77,237.116;309.677,238.14;314.16,237.796;318.715,237.159;274.903,203.006;280.404,197.844;288.792,197.913;294.884,203.657;288.297,206.895;280.711,207.146;326.135,205.635;331.321,200.793;339.685,201.026;345.796,206.891;339.379,210.557;331.939,209.897;290.339,257.674;296.706,252.418;303.502,249.617;310.346,251.232;316.624,250.48;322.435,253.825;327.185,259.301;321.662,262.818;315.667,264.573;309.171,265.282;302.34,264.159;295.463,261.887;303.148,254.471;310.022,255.446;316.894,255.367;316.063,257.686;309.012,258.254;302.317,257.258;
268.195,193.3;274.542,187.057;283.457,185.67;291.922,186.07;300.301,187.807;323.553,188.993;331.15,187.835;338.277,187.972;345.539,189.257;351.323,193.842;310.35,203.971;310.124,210.602;310.171,217.543;310.233,224.089;300.524,235.168;304.338,236.447;308.999,237.459;313.167,237.227;317.311,236.59;274.741,202.618;280.626,197.171;288.894,197.319;294.581,203.538;288.208,206.349;280.787,206.557;325.598,205.655;330.961,200.359;339.289,200.427;345.501,206.41;339.143,210.029;331.652,209.532;290.083,257.014;296.345,251.71;303.127,248.764;309.802,250.557;315.932,249.903;321.386,253.405;325.925,258.835;320.612,262.481;314.637,264.107;308.142,264.712;301.491,263.369;294.934,260.993;302.703,254.017;309.428,254.889;315.995,254.802;315.214,257.327;308.346,257.745;301.707,256.708;
268.035,193.701;274.106,187.271;283.014,185.722;291.584,186.089;300.119,187.71;323.266,188.922;330.786,187.711;337.975,187.705;345.292,189.139;350.878,193.896;310.387,203.739;310.11,210.399;310.169,217.326;310.154,223.863;300.654,235.21;304.384,236.236;308.97,237.181;312.944,236.929;316.926,236.531;274.659,202.661;280.468,197.528;288.678,197.519;294.406,203.484;288.099,206.334;280.728,206.551;325.54,205.456;330.717,200.5;338.895,200.556;345.115,206.297;338.827,209.84;331.425,209.298;289.876,257.16;296.004,251.788;302.889,248.943;309.685,250.644;315.889,249.919;321.366,253.338;325.92,258.666;320.497,262.343;314.417,263.889;307.956,264.476;301.281,263.279;294.79,261.051;302.411,254.024;309.106,254.862;315.714,254.766;314.843,257.246;308.1,257.763;301.512,256.833;
267.796,193.243;273.87,186.67;282.757,185.181;291.192,185.505;299.49,187.213;322.659,188.216;330.306,187.006;337.524,187.028;344.811,188.557;350.256,193.296;309.749,202.788;309.447,209.855;309.393,217.126;309.286,224.07;299.322,234.822;303.27,236.018;307.935,236.986;312.397,236.727;316.731,236.234;274.304,201.959;280.161,196.986;288.475,197.04;294.287,202.889;287.749,205.957;280.24,206.263;324.798,204.827;330.268,199.864;338.743,200.157;344.887,206.209;338.292,209.556;330.736,208.88;288.782,256.643;294.856,251.08;301.692,248.266;308.458,249.904;314.853,249.342;320.563,252.723;325.251,258.432;319.74,261.788;313.657,263.38;307.203,264.182;300.502,262.975;293.834,260.701;301.563,253.645;308.266,254.277;315.252,254.366;314.334,256.688;307.071,257.494;300.529,256.448;
267.718,191.539;273.811,185.064;282.345,183.806;290.562,184.182;298.77,185.452;322.89,187.063;330.484,185.967;337.696,186.245;344.788,187.805;350.046,192.359;309.151,201.832;308.948,208.09;308.755,214.635;308.476,220.943;299.036,232.751;302.558,233.668;306.793,234.593;311.15,234.394;315.419,234.208;273.655,200.576;279.828,195.524;288.068,195.639;293.981,201.9;287.339,204.734;279.582,204.926;324.442,203.877;330.168,198.799;338.504,199.24;344.765,205.289;338.083,208.45;330.517,207.733;287.706,255.073;294.105,249.708;300.816,246.604;307.47,248.216;313.878,247.793;319.615,251.348;324.508,256.926;318.867,260.803;312.468,262.629;305.725,263.185;299.013,261.728;292.451,259.214;300.143,252.028;307.168,252.446;314.451,253.001;313.516,255.905;306.048,256.382;299.289,255.258;
268.228,190.512;274.43,184.381;283.142,183.088;291.498,183.705;299.679,185.561;322.032,187.392;329.816,186.16;337.239,186.302;344.775,188.015;350.698,192.304;309.48,201.464;309.062,208.227;308.841,215.114;308.506,221.784;298.316,232.532;302.159,233.686;306.689,234.773;311.252,234.535;315.662,234.121;274.125,200.039;280.233,195.004;288.66,195.275;294.463,201.586;287.769,204.279;280.047,204.252;324.252,204.057;330.102,199.163;338.447,199.6;344.698,205.458;338.063,208.755;330.47,208.085;287.209,254.301;293.587,249.342;300.422,246.616;307.214,248.248;313.634,247.665;319.362,250.857;324.217,256.064;318.384,259.534;312.277,261.157;305.689,261.685;298.987,260.429;292.335,258.027;299.009,251.379;306.922,252.241;314.669,252.182;313.965,254.543;306.076,255.16;298.19,254.087;
268.82,190.231;274.946,183.924;283.636,182.41;292.022,183.041;300.136,185.095;321.949,186.767;329.789,185.573;337.182,186.056;344.631,187.858;350.533,192.319;309.262,200.868;308.839,207.485;308.554,214.132;308.107,220.557;297.455,231.79;301.411,232.915;306.213,234.065;310.856,233.923;315.367,233.648;274.201,199.524;280.408,194.45;288.748,194.742;294.522,201.091;287.827,203.646;280.098,203.691;324.341,203.707;330.184,198.919;338.724,199.447;344.851,205.423;338.023,208.562;330.361,207.68;286.801,253.057;293.153,248.28;300.011,245.722;306.728,247.631;313.146,246.989;318.831,250.348;323.623,255.691;317.861,259.263;311.417,260.774;304.929,261.194;298.283,259.793;291.669,257.136;298.733,250.866;306.252,251.987;313.756,251.747;312.984,253.785;305.2,254.258;297.892,252.955;
269.678,188.705;276.131,182.783;284.972,181.766;293.344,182.633;301.58,184.851;322.482,186.802;330.258,185.523;337.822,185.973;345.43,187.487;351.682,191.927;309.763,200.622;309.221,206.953;308.798,213.279;308.459,219.445;297.786,231.835;301.866,232.905;306.633,233.877;311.291,233.699;315.779,233.384;275.063,198.748;281.036,193.651;289.383,194.062;295.15,200.539;288.277,203.024;280.678,203.017;325.146,203.447;330.884,198.589;339.393,199.27;345.74,205.461;338.649,208.366;331.118,207.44;287.025,252.93;293.458,248.151;300.231,245.215;307.17,246.734;313.691,246.461;319.127,250.099;323.766,255.76;317.892,259.427;311.711,261.137;305.131,261.588;298.389,259.93;291.95,257.125;299.406,250.279;306.66,251.139;313.921,251.319;313.367,253.895;305.751,254.427;298.411,253.087;
269.529,188.07;275.995,182.086;284.981,180.795;293.484,181.745;301.67,184.155;322.841,186.33;330.618,185.189;338.177,185.696;345.685,187.44;351.973,192.033;310.457,200.88;310.101,207.049;309.757,213.273;309.497,219.233;298.389,231.347;302.525,232.237;307.181,233.128;311.508,232.99;315.755,232.678;274.894,198.183;281.213,193.214;289.49,193.511;295.127,200.077;288.252,202.656;280.708,202.612;325.351,203.523;331.216,198.576;339.803,199.148;345.524,205.528;338.822,208.384;331.347,207.45;286.74,252.869;293.309,247.6;300.357,244.332;307.432,245.855;314.032,245.61;319.608,249.634;324.029,255.513;318.026,259.035;311.9,260.477;305.526,261.013;298.901,259.485;292.134,256.83;299.36,249.881;306.767,250.719;314.15,250.743;313.767,253.569;306.051,254.012;298.606,252.82;
270.692,188.03;276.943,182.039;285.723,180.846;294.058,181.83;302.141,184.309;323.706,186.676;331.486,185.623;338.954,186.218;346.457,188.105;352.514,192.741;310.863,200.939;310.327,207.21;309.776,213.502;309.308,219.476;298.737,231.568;302.663,232.582;307.3,233.562;311.805,233.428;316.219,233.081;275.842,197.992;282.18,193.056;290.489,193.456;296.01,200.038;289.074,202.572;281.624,202.433;325.63,203.62;331.39,198.59;339.963,199.295;345.963,205.43;339.116,208.449;331.602,207.522;287.16,252.622;293.745,247.526;300.718,244.61;307.545,246.287;314.08,245.952;319.576,249.678;323.949,255.348;317.987,258.835;311.861,260.191;305.589,260.606;298.996,259.151;292.221,256.829;299.441,249.846;306.855,250.676;314.14,250.885;313.549,253.495;306.108,253.89;298.671,252.637;
271.097,187.603;277.326,181.798;285.852,180.794;293.763,181.605;301.516,183.523;324.141,186.164;332.033,185.435;339.478,186.26;346.826,188.173;352.504,193.189;310.738,200.521;310.258,206.604;309.855,212.814;309.537,218.695;298.712,231.133;302.708,232.187;307.339,233.216;311.919,233.095;316.459,232.874;276.088,197.699;282.585,192.777;290.672,193.257;296.074,199.862;289.16,202.319;281.77,202.114;325.622,203.345;331.352,198.532;339.631,199.221;345.556,205.271;338.811,208.049;331.54,207.086;287.13,252.316;293.409,246.964;300.385,244.017;307.277,245.421;314.015,245.494;319.675,249.384;324.254,255.232;318.105,258.599;311.977,260.457;305.306,260.995;298.666,259.228;292.149,256.48;299.073,249.427;306.63,250.422;314.281,250.56;313.91,253.503;305.948,253.827;298.305,252.371;
271.046,187.406;277.552,181.682;286.329,180.541;294.423,181.491;302.371,183.536;324.175,186.397;332.399,185.641;340.218,186.509;347.771,188.804;353.802,193.764;311.08,200.598;310.423,206.825;309.969,213.143;309.605,219.217;298.649,230.875;302.641,232.009;307.243,233.233;311.742,233.176;316.194,233.034;276.092,197.485;282.507,192.719;290.687,193.327;296.106,199.877;289.135,202.243;281.583,202.019;325.842,203.785;331.636,198.927;340.274,199.678;346.321,205.952;339.427,208.879;331.788,207.821;286.451,252.12;292.95,247.049;300.003,244.328;307.16,245.796;313.988,245.955;319.716,249.703;324.293,255.51;318.068,259.005;311.651,260.758;304.815,261.069;298.15,259.224;291.483,256.436;298.794,249.415;306.489,250.555;313.897,250.963;313.344,253.618;305.579,253.744;297.936,252.234;
271.074,187.137;277.864,181.453;286.918,180.602;295.086,181.834;303.127,184.236;324.28,186.312;332.387,185.408;340.122,186.174;347.611,188.283;353.569,193.136;311.288,199.408;310.444,206.047;309.604,212.616;308.895,219.063;297.901,230.664;301.897,232.06;306.599,233.322;311.217,233.258;315.772,232.981;276.064,197.643;282.544,192.783;290.738,193.305;296.06,199.771;289.283,202.08;281.871,201.912;325.702,203.339;331.737,198.694;340.19,199.492;346.014,205.652;339.332,208.358;331.826,207.284;286.292,251.756;292.878,246.636;299.81,243.726;306.829,245.306;313.507,245.372;319.131,249.145;323.387,255.111;317.072,258.174;310.833,259.682;304.236,260.123;297.738,258.388;291.232,255.835;298.343,248.828;306.206,249.684;313.602,250.175;312.732,252.86;305.001,253.249;297.367,251.789;
270.92,187.323;277.516,181.37;286.386,180.106;294.57,181.347;302.563,183.844;324.342,186.138;332.409,185.342;340.108,186.271;347.579,188.585;353.273,193.835;311.071,199.492;310.346,206.229;309.626,212.926;309.031,219.475;298.115,230.791;302.037,232.054;306.67,233.229;311.151,233.255;315.64,233.22;275.855,197.324;282.53,192.631;290.849,193.212;296.436,199.854;289.215,202.052;281.547,201.766;325.201,203.47;331.309,198.951;339.828,199.663;345.789,205.828;338.938,208.497;331.363,207.338;285.975,251.498;292.788,246.757;299.728,244.028;306.757,245.5;313.403,245.678;319.073,249.446;323.239,255.358;316.817,258.247;310.586,259.641;303.933,260.053;297.365,258.369;290.852,255.762;297.947,248.987;305.852,249.938;313.397,250.444;312.564,253.088;304.809,253.216;297.029,251.904;
270.785,187.308;277.534,181.53;286.435,180.462;294.672,181.724;302.771,184.034;324.413,186.434;332.415,185.538;339.99,186.245;347.339,188.146;353.317,192.937;311.024,199.697;310.366,206.192;309.67,212.675;309.036,218.984;297.94,230.516;301.881,231.786;306.584,232.945;311.235,232.939;315.718,232.666;276.55,197.396;282.922,192.705;290.935,193.173;296.222,199.604;289.501,201.89;282.157,201.67;325.915,203.375;331.935,198.832;340.276,199.678;346.172,205.818;339.427,208.503;331.915,207.317;285.978,251.123;292.65,246.341;299.584,243.444;306.589,244.748;313.248,245.038;318.909,248.91;323.442,254.878;317.139,257.976;310.702,259.556;303.993,259.886;297.345,258.123;290.795,255.41;298.483,248.773;305.986,249.808;313.077,250.146;312.324,252.652;304.842,252.652;297.389,251.416;
270.687,187.456;277.263,181.633;286.145,180.467;294.403,181.789;302.372,184.353;324.482,186.729;332.339,185.527;339.956,186.329;347.314,188.411;353.216,193.068;311.097,199.79;310.4,206.405;309.757,213.006;309.166,219.336;298.096,230.862;302.318,231.982;307.08,233.051;311.48,233.099;315.863,233.1;276.379,197.441;282.953,192.767;291.05,193.399;296.366,199.761;289.493,202.277;281.882,202.099;325.823,203.53;331.748,199.055;340.196,199.756;346.171,205.785;339.464,208.73;331.803,207.595;286.268,251.486;292.836,246.478;299.848,243.548;306.868,244.743;313.861,245.247;319.582,249.307;323.654,255.362;317.449,258.666;310.921,260.178;304.113,260.543;297.496,258.759;290.855,255.912;298.778,249.11;306.076,250.035;313.32,250.523;312.566,253.143;304.922,253.181;297.723,251.862;
270.736,187.009;277.222,181.355;285.915,180.407;293.877,181.602;301.749,183.904;323.992,186.161;331.99,185.333;339.712,186.211;347.22,188.303;353.208,193.257;310.84,199.597;310.124,206.156;309.534,212.733;308.896,219.03;298.134,230.605;302.118,231.677;306.808,232.751;311.201,232.725;315.547,232.658;276.468,197.319;282.993,192.601;291.103,193.17;296.517,199.618;289.589,202.008;282.011,201.715;325.584,203.21;331.431,198.566;339.973,199.306;346.18,205.413;339.231,208.346;331.523,207.151;286.378,251.09;292.827,246.038;299.604,242.984;306.456,244.659;313.106,244.712;318.86,248.658;323.48,254.823;317.13,258.024;310.729,259.683;303.973,260.095;297.535,258.283;291.074,255.506;298.5,248.783;305.69,250.132;312.89,250.158;312.405,252.401;304.812,252.636;297.703,251.18;
270.079,188.077;276.628,182.011;285.553,180.924;293.993,181.989;302.084,184.028;324.481,185.848;332.278,185.09;339.805,186.004;347.234,188.148;353.203,192.907;310.621,199.663;309.931,205.883;309.314,212.184;308.682,218.447;298.13,230.612;302.051,231.592;306.62,232.546;310.984,232.671;315.261,232.726;275.91,197.748;282.355,192.973;290.508,193.546;296.249,199.725;289.141,202.174;281.455,202.055;325.668,203.1;331.585,198.741;340.043,199.746;346.023,206.003;339.093,208.484;331.43,207.206;286.043,251.57;292.706,246.483;299.612,243.257;306.637,244.5;313.402,244.919;318.935,248.915;323.234,255.148;317.212,258.348;310.791,259.526;304.211,259.704;297.62,257.975;291.198,255.464;298.481,248.831;305.892,249.809;313.245,250.213;312.663,252.571;305.076,252.423;297.632,251.317;
269.471,188.338;275.969,181.903;284.974,180.538;293.476,181.599;301.737,183.619;324.581,185.86;332.48,185.201;340.086,186.267;347.516,188.59;353.33,193.705;310.864,199.62;310.183,206.013;309.509,212.555;308.915,218.882;298.045,230.595;301.974,231.608;306.573,232.561;311.018,232.649;315.401,232.712;275.867,197.705;282.251,192.69;290.407,193.365;296.25,199.866;288.99,202.304;281.385,202.195;325.376,203.25;331.326,198.675;339.766,199.62;345.822,206.028;338.915,208.587;331.237,207.298;286.192,251.931;292.727,246.578;299.649,243.146;306.566,244.383;313.571,244.729;319.276,248.889;323.87,255.138;317.683,258.546;311.042,260.089;304.194,260.282;297.679,258.514;291.199,255.903;298.039,248.937;305.911,249.872;313.827,250.264;313.247,252.913;304.928,252.832;297.054,251.519;
269.715,188.155;276.242,181.609;285.339,180.353;293.93,181.591;302.158,183.825;324.385,185.563;332.217,184.627;339.82,185.451;347.167,187.862;352.616,193.208;310.848,199.466;310.329,205.675;309.975,211.918;309.546,218.104;298.451,230.082;302.463,231.166;307.084,232.117;311.365,232.254;315.603,232.307;275.256,197.723;281.736,192.887;290.059,193.383;296.066,199.521;288.858,202.027;281.115,201.947;325.485,202.838;331.314,198.524;339.759,199.496;345.685,205.714;338.897,208.175;331.281,206.911;286.497,251.277;293.462,246.133;300.466,243.027;307.423,244.377;314.116,244.793;319.444,248.939;323.981,254.622;317.806,258.151;311.172,259.588;304.377,259.924;297.717,258.133;291.227,255.472;298.885,248.502;306.676,249.304;314.009,250.117;313.077,252.665;305.257,252.567;297.561,251.39;
269.31,188.746;275.515,182.064;284.501,180.582;293.109,181.517;301.406,183.304;324.03,185.264;331.985,184.576;339.582,185.419;346.764,187.749;352.48,192.837;310.959,199.864;310.61,206.049;310.432,212.398;310.234,218.392;299.145,230.568;303.201,231.541;307.764,232.408;312.055,232.381;316.276,232.108;275.352,198.322;281.769,193.207;290.103,193.517;296.126,199.744;289.139,202.319;281.462,202.331;325.713,202.97;331.488,198.166;339.925,198.738;345.935,205.265;339.142,207.871;331.633,206.856;287.77,251.892;294.502,246.454;301.476,243.26;308.376,244.345;314.91,244.789;320.149,248.878;324.898,254.444;318.724,258.303;312.379,260.067;305.63,260.496;298.999,258.83;292.534,256.133;299.954,248.847;307.631,249.521;314.993,250.071;314.342,252.68;306.454,252.892;298.714,251.708;
269.203,189.485;275.203,183.013;284.042,181.467;292.674,182.095;301.12,183.554;324.741,185.614;332.149,184.692;339.3,185.281;346.427,187.137;351.991,191.886;311.286,200.243;311.054,206.309;311.076,212.626;311.18,218.549;300.605,230.948;304.751,231.732;309.39,232.416;313.47,232.298;317.438,232.018;275.355,199.041;281.539,193.721;290.138,193.957;296.167,200.291;289.112,203.278;281.258,203.356;325.795,202.99;331.337,197.772;339.99,198.084;346.183,204.426;339.428,207.87;331.694,207.156;289.731,252.86;295.91,247.165;302.782,243.91;309.79,245.045;316.349,245.111;321.795,248.906;326.464,254.552;320.576,258.382;314.512,260.398;307.758,260.937;301.129,259.529;294.568,257.014;301.512,249.659;308.969,250.427;316.519,250.578;316.118,253.119;308.201,253.544;300.647,252.378;
268.525,190.97;274.728,184.626;283.381,182.754;291.813,182.874;300.157,183.933;324.778,185.759;331.973,184.858;338.797,185.25;345.53,186.766;350.923,191.053;310.868,201.307;310.872,207.543;311.102,213.923;311.308,219.977;301.565,231.834;305.553,232.763;310.168,233.537;314.295,233.072;318.17,232.283;274.932,200.58;281.001,194.974;289.416,195.043;295.103,201.042;288.763,204.052;281.158,204.386;325.721,203.363;330.936,197.988;339.367,197.912;345.349,203.959;338.965,207.661;331.518,207.078;291.525,253.773;297.624,248.262;304.294,245.259;310.974,246.69;317.037,245.946;322.58,249.389;327.421,254.533;322.035,258.245;316.265,260.346;309.804,261.225;303.204,259.973;296.697,257.675;303.838,250.178;310.585,251.148;317.554,250.902;317.303,253.289;309.807,254.214;302.943,252.989;
267.738,191.982;273.991,186.352;282.495,184.623;290.853,184.707;299.253,185.802;323.898,186.145;330.97,184.833;337.895,184.759;345.001,185.859;350.647,190.295;310.677,201.533;310.752,208.133;311.083,214.919;311.345,221.402;301.992,233.333;306.394,234.289;311.333,234.899;315.433,234.129;319.253,232.858;274.338,202.194;280.23,196.6;288.615,196.163;294.648,201.872;288.473,204.962;280.99,205.452;325.426,203.191;330.712,197.98;339.104,197.707;345.006,203.389;338.835,207.072;331.411,206.661;292.948,255.693;298.699,249.76;305.701,246.95;312.776,248.205;318.95,247.324;324.847,250.132;329.935,254.994;324.809,259.281;318.904,261.665;312.312,262.674;305.259,261.55;298.357,259.481;305.12,251.635;312.573,252.602;319.961,251.786;319.794,254.352;312.034,255.738;304.137,254.614;
